time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-11-26T17:27:40.510Z,19.1935,-155.408,37.93,2.11,md,57,160,0.04488,0.11,hv,hv71251756,2019-12-03T16:03:29.040Z,"5km ENE of Pahala, Hawaii",earthquake,0.56,0.66,0.16,23,reviewed,hv,hv
2019-11-26T17:24:36.816Z,-10.2514,113.7893,10,4.6,mb,,110,1.805,0.82,us,us70006das,2019-12-03T15:51:16.040Z,"187km S of Sidorukun, Indonesia",earthquake,6.7,1.9,0.094,37,reviewed,us,us
2019-11-26T17:19:13.929Z,41.5482,19.4818,10,4.7,mb,,44,0.896,0.76,us,us70006daj,2019-12-03T15:44:32.932Z,"17km W of Mamurras, Albania",earthquake,6.1,1.9,0.079,49,reviewed,us,us
2019-11-26T17:09:36.280Z,33.7088333,-116.7645,17.41,0.93,ml,25,47,0.04202,0.2,ci,ci39207304,2019-11-26T21:04:48.618Z,"6km SW of Idyllwild, CA",earthquake,0.38,0.7,0.153,22,reviewed,ci,ci
2019-11-26T17:06:02.037Z,41.4771,19.5539,10,4.4,mb,,66,0.976,1.11,us,us70006da4,2019-12-03T15:34:16.040Z,"12km NW of Vore, Albania",earthquake,5.1,1.9,0.123,19,reviewed,us,us
2019-11-26T17:05:32.200Z,36.5704994,-121.1203308,8.89,2.09,md,18,123,0.0524,0.06,nc,nc73309171,2019-11-26T18:31:03.349Z,"5km NNE of Pinnacles, CA",earthquake,0.32,0.79,0.24,20,automatic,nc,nc
2019-11-26T17:03:26.100Z,35.7145,-117.542,6.56,2.2,ml,36,55,0.09486,0.2,ci,ci39207296,2019-11-26T17:14:17.220Z,"14km WSW of Searles Valley, CA",earthquake,0.3,0.79,0.187,25,automatic,ci,ci
2019-11-26T17:02:54.557Z,61.5229,-149.8894,44.5,1.2,ml,,,,0.36,ak,ak019f61hfue,2019-12-02T21:28:59.613Z,"3km E of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-26T17:02:35.120Z,33.5521667,-116.7861667,9.11,0.57,ml,16,62,0.04289,0.08,ci,ci39207288,2019-11-26T17:06:22.234Z,"10km W of Anza, CA",earthquake,0.23,0.46,0.107,12,automatic,ci,ci
2019-11-26T17:01:47.630Z,33.1671667,-116.4965,5.79,0.95,ml,39,54,0.1021,0.2,ci,ci39207280,2019-11-26T17:39:04.235Z,"14km NE of Julian, CA",earthquake,0.21,0.75,0.149,13,reviewed,ci,ci
2019-11-26T17:01:04.641Z,-31.3057,-68.6132,105.48,4.5,mb,,37,0.246,0.53,us,us70006d9x,2019-12-03T15:14:41.794Z,"16km NNW of Albardon, Argentina",earthquake,7,2.4,0.069,67,reviewed,us,us
2019-11-26T16:58:14.920Z,35.7053333,-117.5485,1.58,0.86,ml,17,128,0.08479,0.26,ci,ci39207272,2019-11-26T18:44:28.850Z,"15km WSW of Searles Valley, CA",earthquake,0.47,0.68,0.084,11,reviewed,ci,ci
2019-11-26T16:57:57.310Z,61.7725,-150.7492,59.9,1.3,ml,,,,0.31,ak,ak019f617qt5,2019-12-02T21:28:58.758Z,"37km W of Willow, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-26T16:52:15.440Z,19.2108333,-155.4135,35.67,1.79,md,46,152,0.03054,0.11,hv,hv71251701,2019-11-26T17:25:14.260Z,"7km E of Pahala, Hawaii",earthquake,0.79,0.89,0.076,20,reviewed,hv,hv
2019-11-26T16:49:05.971Z,38.4069,-118.9252,12.9,1,ml,5,168.66,0.365,0.0981,nn,nn00711713,2019-11-27T02:07:29.883Z,"29km WSW of Hawthorne, Nevada",earthquake,,12.2,0.01,2,reviewed,nn,nn
2019-11-26T16:46:22.490Z,38.7781667,-122.7391667,1.05,0.37,md,19,59,0.005411,0.03,nc,nc73309161,2019-12-07T08:27:04.752Z,"2km E of The Geysers, CA",earthquake,0.19,0.35,0.129,3,reviewed,nc,nc
2019-11-26T16:43:58.659Z,-3.9925,152.1766,209.8,4.7,mb,,161,0.197,0.79,us,us70006d9j,2019-12-09T20:55:49.040Z,"22km N of Rabaul, Papua New Guinea",earthquake,13,6.7,0.126,19,reviewed,us,us
2019-11-26T16:39:01.920Z,66.3253,-157.3919,4.7,1.7,ml,,,,0.38,ak,ak019f613tpx,2019-12-02T21:28:57.957Z,"68km SSW of Kobuk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-26T16:36:09.572Z,38.3917,-118.8986,0,0.9,ml,5,170.77,0.34,0.0977,nn,nn00711712,2019-11-27T02:07:29.592Z,"28km WSW of Hawthorne, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2019-11-26T16:33:44.486Z,51.987,-176.571,171.52,2.8,ml,,166,0.126,0.28,us,us70006fcq,2019-12-09T21:14:33.891Z,"13km NNE of Adak, Alaska",earthquake,17.5,1.3,0.128,8,reviewed,us,us
2019-11-26T16:31:03.388Z,66.3316,-157.3735,5.5,1.8,ml,,,,0.33,ak,ak019f61242r,2019-12-02T21:28:57.238Z,"67km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-26T16:28:19.500Z,35.6505,-117.5543333,8.01,1.03,ml,19,112,0.03084,0.16,ci,ci39207240,2019-11-26T18:46:02.780Z,"12km ENE of Ridgecrest, CA",earthquake,0.32,0.63,0.146,13,reviewed,ci,ci
2019-11-26T16:28:05.469Z,66.3266,-157.3822,6.6,2.3,ml,,,,0.49,ak,ak019f611h4t,2019-12-09T20:50:13.040Z,"68km SSW of Kobuk, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-26T16:27:25.631Z,58.0974,-155.1464,5.6,0.9,ml,,,,0.43,ak,ak019f611b0p,2019-12-02T21:28:54.964Z,"93km NW of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-26T16:22:29.570Z,35.7945,-117.6128333,6.75,1.24,ml,20,97,0.02458,0.21,ci,ci39207232,2019-11-26T16:26:08.279Z,"19km W of Searles Valley, CA",earthquake,0.4,0.66,0.308,17,automatic,ci,ci
2019-11-26T16:18:31.240Z,35.7258333,-117.5353333,7.23,1.2,ml,20,93,0.103,0.16,ci,ci39207224,2019-11-26T16:22:02.870Z,"13km WSW of Searles Valley, CA",earthquake,0.32,0.64,0.103,16,automatic,ci,ci
2019-11-26T16:15:09.230Z,34.0181667,-117.471,-0.56,0.92,ml,9,131,0.01848,0.14,ci,ci39207208,2019-11-26T16:58:21.998Z,"2km ENE of Glen Avon, CA",quarry blast,0.47,31.61,0.093,7,reviewed,ci,ci
2019-11-26T16:10:11.510Z,35.868,-117.676,8.56,1.13,ml,20,48,0.08238,0.12,ci,ci39207200,2019-11-26T18:45:02.253Z,"22km ESE of Little Lake, CA",earthquake,0.23,0.54,0.133,15,reviewed,ci,ci
2019-11-26T16:04:50.910Z,44.7076667,-111.7731667,10.46,0.58,ml,8,192,0.08,0.09,mb,mb80373519,2019-11-26T16:54:00.870Z,"53km W of West Yellowstone, Montana",earthquake,1.26,0.4,0.076,2,reviewed,mb,mb
2019-11-26T16:02:56.909Z,39.8333,-120.8356,0,1.1,ml,5,203.02,0.367,0.142,nn,nn00711711,2019-11-26T20:21:33.667Z,"12km SSE of East Quincy, California",earthquake,,0,0.33,3,reviewed,nn,nn
2019-11-26T15:58:25.284Z,16.4117,-98.9111,21.36,4.4,mb,,181,0.385,0.65,us,us60006pi0,2019-12-09T20:48:13.040Z,"20km SW of Tecoanapa, Mexico",earthquake,2.8,5.2,0.19,11,reviewed,us,us
2019-11-26T15:52:12.810Z,19.3978333,-155.26,1.58,2.16,ml,28,49,0.005708,0.06,hv,hv71251646,2019-11-26T22:00:09.930Z,"4km SSW of Volcano, Hawaii",earthquake,0.16,0.16,0.133,12,reviewed,hv,hv
2019-11-26T15:44:38.470Z,40.2951667,-121.083,5.31,1.09,md,7,188,0.245,0.11,nc,nc73309151,2019-11-26T22:09:04.195Z,"3km NNE of Hamilton Branch, CA",earthquake,0.74,4.93,0.099,4,reviewed,nc,nc
2019-11-26T15:43:59.696Z,59.8669,-152.412,90.2,2.2,ml,,,,0.42,ak,ak019f60jddt,2019-12-09T20:32:55.040Z,"34km WNW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-26T15:41:23.527Z,60.1626,-141.3422,0,1.5,ml,,,,0.4,ak,ak019f60iv8h,2019-12-02T21:28:53.109Z,"61km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-11-26T15:41:11.310Z,46.2648333,-111.3555,5.82,0.72,md,6,174,0.154,0.03,mb,mb80373524,2019-11-26T17:55:12.820Z,"14km ESE of Townsend, Montana",earthquake,0.35,31.61,,1,reviewed,mb,mb
2019-11-26T15:35:35.030Z,18.7948333,-155.4951667,14.67,2.16,md,58,277,0.2458,0.1,hv,hv71251621,2019-12-09T20:31:09.040Z,"41km SE of Hawaiian Ocean View, Hawaii",earthquake,0.64,0.83,0.152,24,reviewed,hv,hv
2019-11-26T15:25:36.726Z,61.9751,-143.6754,5.4,1.9,ml,,,,0.74,ak,ak019f60fgt9,2019-12-02T21:28:52.140Z,"65km NE of Chitina, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-11-26T15:16:47.950Z,36.537,-98.9625,7,1.97,ml,36,109,0.04589099462,0.43,ok,ok2019xegt,2019-11-26T15:30:50.535Z,"24km ENE of Mooreland, Oklahoma",earthquake,,1,0.17,9,reviewed,ok,ok
2019-11-26T15:12:34.520Z,38.8068352,-122.8160019,2.66,0.55,md,18,57,0.01049,0.03,nc,nc73309141,2019-11-26T17:34:03.195Z,"6km WNW of The Geysers, CA",earthquake,0.27,0.46,0.16,3,automatic,nc,nc
2019-11-26T15:11:56.219Z,41.6103,19.4601,10,4.2,mb,,48,0.832,0.81,us,us70006d70,2019-12-09T20:28:23.040Z,"19km W of Mamurras, Albania",earthquake,4.5,1.9,0.236,5,reviewed,us,us
2019-11-26T15:09:48.948Z,-17.9054,-178.4441,561.52,4.4,mb,,131,3.34,0.75,us,us60006pb6,2019-12-09T20:26:30.040Z,"283km SE of Lambasa, Fiji",earthquake,13.2,5.9,0.073,59,reviewed,us,us
2019-11-26T15:07:31.249Z,62.1808,-148.3895,38.8,3,ml,,,,0.58,ak,ak019f60bldg,2019-12-11T21:12:56.040Z,"49km NNE of Sutton-Alpine, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-26T15:00:42.040Z,38.8395,-111.3893333,-2.81,1.52,ml,14,108,0.06519,0.25,uu,uu60351792,2019-11-26T18:57:22.900Z,"35km SW of Ferron, Utah",earthquake,0.87,3.37,0.24,3,reviewed,uu,uu
2019-11-26T14:59:13.290Z,35.8318333,-117.6751667,4.59,1.26,ml,19,59,0.06512,0.16,ci,ci39207168,2019-11-26T18:45:18.197Z,"24km N of Ridgecrest, CA",earthquake,0.29,0.66,0.164,19,reviewed,ci,ci
2019-11-26T14:57:54.157Z,36.9983,-116.6793,0,1.4,ml,5,162.21,0.21,0.1428,nn,nn00711699,2019-11-26T19:10:49.533Z,"12km NE of Beatty, Nevada",earthquake,,0,1.07,3,reviewed,nn,nn
2019-11-26T14:54:30.620Z,35.8745,-117.69,6.63,0.95,ml,9,83,0.08,0.05,ci,ci39207160,2019-11-26T14:58:21.835Z,"21km ESE of Little Lake, CA",earthquake,0.18,0.91,0.133,10,automatic,ci,ci
2019-11-26T14:54:19.360Z,35.7915,-117.5828333,9.89,0.84,ml,15,135,0.02697,0.17,ci,ci39207152,2019-11-26T14:57:49.339Z,"16km W of Searles Valley, CA",earthquake,0.39,0.74,0.129,8,automatic,ci,ci
2019-11-26T14:51:28.418Z,39.6404,-120.4569,10,0.6,ml,8,213.17,0.172,0.1426,nn,nn00711697,2019-11-26T19:04:40.298Z,"18km S of Portola, California",earthquake,,4.2,0.55,5,reviewed,nn,nn
2019-11-26T14:44:58.944Z,36.1183,70.8769,106.02,4.3,mb,,83,1.542,0.86,us,us70006d6v,2019-12-09T20:05:33.040Z,"13km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,7,8,0.129,17,reviewed,us,us
2019-11-26T14:44:03.290Z,37.6296667,-119.046,0.48,0.3,md,8,78,0.01883,0.03,nc,nc73309131,2019-11-26T21:57:05.252Z,"6km W of Mammoth Lakes, CA",earthquake,0.29,0.64,0.189,7,reviewed,nc,nc
2019-11-26T14:38:48.610Z,37.6285,-119.0481667,0.47,1.09,md,21,76,0.02087,0.05,nc,nc73309121,2019-11-26T21:46:04.176Z,"6km W of Mammoth Lakes, CA",earthquake,0.2,0.45,0.154,17,reviewed,nc,nc
2019-11-26T14:38:03.130Z,35.8285,-117.66,6.61,0.96,ml,13,81,0.05236,0.16,ci,ci39207112,2019-11-26T14:46:45.779Z,"23km N of Ridgecrest, CA",earthquake,0.31,0.72,0.078,9,reviewed,ci,ci
2019-11-26T14:35:16.830Z,37.6298333,-119.0478333,0.48,0.14,md,8,81,0.01978,0.03,nc,nc73309116,2019-11-26T21:19:03.380Z,"6km W of Mammoth Lakes, CA",earthquake,0.24,0.69,0.254,7,reviewed,nc,nc
2019-11-26T14:33:44.610Z,35.6693333,-117.4118333,7.61,1.02,ml,17,103,0.09579,0.24,ci,ci39207104,2019-11-26T14:46:47.863Z,"11km S of Searles Valley, CA",earthquake,0.6,1.9,0.157,10,reviewed,ci,ci
2019-11-26T14:32:31.520Z,37.6273333,-119.0481667,0.79,1.32,md,22,72,0.02169,0.04,nc,nc73309111,2019-11-27T01:27:04.572Z,"6km W of Mammoth Lakes, CA",earthquake,0.22,0.39,0.301,18,reviewed,nc,nc
2019-11-26T14:28:21.290Z,37.4864998,-121.8088303,5.55,1,md,10,140,0.03671,0.04,nc,nc73309106,2019-11-26T15:45:04.226Z,"11km NE of Milpitas, CA",earthquake,0.37,0.63,0.19,7,automatic,nc,nc
2019-11-26T14:24:29.940Z,-17.7468,-178.2768,585.34,4.4,mb,,72,3.497,0.58,us,us70006d6q,2019-12-09T20:04:02.040Z,"289km ESE of Lambasa, Fiji",earthquake,11.6,7.3,0.06,80,reviewed,us,us
2019-11-26T14:24:05.400Z,33.4696667,-116.424,11.79,0.95,ml,28,73,0.1252,0.16,ci,ci39207096,2019-11-26T14:52:15.021Z,"24km SSW of La Quinta, CA",earthquake,0.23,0.73,0.136,21,reviewed,ci,ci
2019-11-26T14:22:59.680Z,35.8728333,-117.6985,2.88,2.13,ml,30,49,0.0838,0.22,ci,ci39207088,2019-11-26T14:33:59.790Z,"20km ESE of Little Lake, CA",earthquake,0.26,0.58,0.137,25,automatic,ci,ci
2019-11-26T14:21:53.830Z,44.8045,-111.414,12.28,0.45,ml,11,97,0.029,0.18,mb,mb80373489,2019-11-26T15:38:28.160Z,"29km WNW of West Yellowstone, Montana",earthquake,0.92,1.04,0.128,4,reviewed,mb,mb
2019-11-26T14:19:57.120Z,19.4018326,-155.272995,7.31,1.76,md,9,79,0.00646,0.23,hv,hv71251541,2019-11-26T14:23:04.160Z,"4km SW of Volcano, Hawaii",earthquake,1.75,1.2,0.12,6,automatic,hv,hv
2019-11-26T14:11:53.027Z,41.6772,19.6389,10,4.4,mb,,51,0.803,0.85,us,us60006pba,2019-12-09T19:56:33.040Z,"6km W of Milot, Albania",earthquake,4.8,1.9,0.189,12,reviewed,us,us
2019-11-26T14:10:23.800Z,35.8241667,-117.656,6.19,0.77,ml,13,79,0.04827,0.13,ci,ci39207072,2019-11-26T14:14:03.054Z,"23km N of Ridgecrest, CA",earthquake,0.28,0.63,0.079,10,automatic,ci,ci
2019-11-26T14:02:10.530Z,19.336834,-155.1394958,1.68,1.74,md,45,126,0.05088,0.17,hv,hv71251526,2019-11-26T14:05:30.730Z,"14km SE of Volcano, Hawaii",earthquake,0.4,0.64,0.2,23,automatic,hv,hv
2019-11-26T14:01:15.442Z,54.7176,-163.6703,5,2.8,ml,,158,0.131,1.08,us,us70006dju,2019-12-11T21:07:49.040Z,"22km SW of False Pass, Alaska",earthquake,1.8,2,0.105,12,reviewed,us,us
2019-11-26T13:58:36.320Z,35.8316667,-117.641,6.72,0.27,ml,11,97,0.03875,0.12,ci,ci39207064,2019-11-26T21:00:48.228Z,"22km WNW of Searles Valley, CA",earthquake,0.32,0.59,0.049,3,reviewed,ci,ci
2019-11-26T13:49:04.987Z,-31.5443,-177.9304,10,5.2,mb,,76,2.291,0.87,us,us70006d6k,2019-12-09T18:25:14.040Z,"92km E of L'Esperance Rock, New Zealand",earthquake,6.2,1.9,0.098,34,reviewed,us,us
2019-11-26T13:32:54.040Z,59.3613333,-153.4226667,-1.2,-0.34,ml,7,173,0.004873,0.28,av,av70859424,2019-11-27T20:14:51.350Z,"94km ESE of Old Iliamna, Alaska",earthquake,0.29,0.82,0.212,6,reviewed,av,av
2019-11-26T13:30:36.540Z,32.6493333,-115.5813333,7.69,1.88,ml,28,108,0.07759,0.22,ci,ci39207056,2019-11-26T15:53:15.554Z,"8km N of Progreso, B.C., MX",earthquake,0.38,0.59,0.167,30,reviewed,ci,ci
2019-11-26T13:24:00.875Z,58.1865,-155.3453,1,0.3,ml,,,,0.61,ak,ak019f5z8b2m,2019-12-02T21:28:50.071Z,"95km SE of King Salmon, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-26T13:19:15.900Z,60.165,-141.2433,0,1.6,ml,,,,0.39,ak,ak019f5z79xc,2019-12-02T21:28:49.296Z,"66km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2019-11-26T13:14:53.412Z,8.7691,-39.7939,10,4.9,mb,,41,15.011,1.03,us,us70006d6j,2019-12-09T18:22:13.040Z,"Central Mid-Atlantic Ridge",earthquake,10.3,1.9,0.063,78,reviewed,us,us
2019-11-26T13:14:06.670Z,35.668,-117.4683333,2.18,1.13,ml,15,139,0.09402,0.24,ci,ci39207032,2019-11-26T13:17:42.105Z,"12km SSW of Searles Valley, CA",earthquake,0.44,0.87,0.112,12,automatic,ci,ci
2019-11-26T13:06:15.490Z,35.79633333,-98.09533333,5,1.05,ml,13,124,0.1610683929,0.33,ok,ok2019xecl,2019-11-26T16:53:49.560Z,"13km NW of Okarche, Oklahoma",earthquake,,1.7,0.28,3,reviewed,ok,ok
2019-11-26T13:05:00.415Z,41.5898,19.5216,10,4.7,mww,,39,0.861,0.83,us,us70006d69,2019-12-09T18:20:52.328Z,"14km W of Mamurras, Albania",earthquake,5.8,1.8,0.098,10,reviewed,us,us
2019-11-26T12:58:16.720Z,38.8113333,-122.8195,3.01,0.39,md,19,53,0.007952,0.03,nc,nc73309091,2019-12-07T07:35:02.454Z,"7km NW of The Geysers, CA",earthquake,0.26,0.49,0.128,2,reviewed,nc,nc
2019-11-26T12:57:14.917Z,18.2034,-76.765,10,3.1,ml,,230,0.731,0.24,us,us70006dxz,2019-11-27T22:44:06.121Z,"11km WSW of Buff Bay, Jamaica",earthquake,6,2,0.181,4,reviewed,us,us
2019-11-26T12:57:14.150Z,35.6833333,-117.5051667,3.62,1.04,ml,12,177,0.08033,0.18,ci,ci39207000,2019-11-26T13:00:52.135Z,"13km SW of Searles Valley, CA",earthquake,0.62,1.2,0.194,12,automatic,ci,ci
2019-11-26T12:51:50.800Z,45.8753333,-111.368,11.9,1.41,ml,14,87,0.296,0.18,mb,mb80373484,2019-11-26T15:28:43.780Z,"3km NW of Manhattan, Montana",earthquake,0.41,1.27,0.018,5,reviewed,mb,mb
2019-11-26T12:49:47.030Z,39.2919998,-123.3436661,6.62,1.85,md,15,59,0.09226,0.07,nc,nc73309086,2019-11-26T14:10:03.932Z,"12km WNW of Redwood Valley, CA",earthquake,0.27,1.15,0.13,13,automatic,nc,nc
2019-11-26T12:49:22.510Z,39.2929993,-123.3493347,4.03,1.72,md,13,72,0.09484,0.06,nc,nc73309081,2019-11-26T13:42:03.775Z,"13km WNW of Redwood Valley, CA",earthquake,0.27,2.34,0.15,9,automatic,nc,nc
2019-11-26T12:45:51.094Z,39.2092,-120.0684,11,-0.1,ml,5,115.54,0.045,0.0735,nn,nn00711695,2019-11-26T18:52:19.654Z,"3km SSW of Tahoe Vista, California",earthquake,,2.3,0,1,reviewed,nn,nn
2019-11-26T12:44:17.086Z,60.1776,-152.0012,74.3,1.5,ml,,,,0.46,ak,ak019f5yr742,2019-12-02T21:28:48.468Z,"43km WSW of Cohoe, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-26T12:43:20.543Z,62.0261,-150.7504,60.2,1.3,ml,,,,0.24,ak,ak019f5yqzed,2019-12-02T21:28:47.633Z,"47km SW of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-11-26T12:37:49.690Z,35.569,-117.3601667,5.52,0.75,ml,11,82,0.0441,0.16,ci,ci39206992,2019-11-26T20:46:49.467Z,"22km S of Trona, CA",earthquake,0.33,0.85,0.201,2,reviewed,ci,ci
2019-11-26T12:37:41.600Z,35.6731667,-117.5033333,6.02,0.19,ml,9,131,0.0739,0.23,ci,ci37241172,2019-11-26T20:54:02.536Z,"14km SW of Searles Valley, CA",earthquake,0.8,2.29,0.036,2,reviewed,ci,ci
2019-11-26T12:32:30.503Z,64.5979,-149.2514,13.2,0.8,ml,,,,0.29,ak,ak019f5yonhj,2019-12-02T21:28:46.775Z,"6km WNW of North Nenana, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-11-26T12:31:16.540Z,35.2578333,-118.5563333,9.86,1.4,ml,35,33,0.1117,0.14,ci,ci39206984,2019-11-26T16:09:26.678Z,"17km NW of Tehachapi, CA",earthquake,0.17,0.41,0.151,19,reviewed,ci,ci
2019-11-26T12:30:33.740Z,38.8165016,-122.8146667,2.29,0.78,md,19,50,0.007762,0.06,nc,nc73309076,2019-11-26T13:15:04.482Z,"7km NW of The Geysers, CA",earthquake,0.3,0.49,0.1,3,automatic,nc,nc
2019-11-26T12:23:28.805Z,-20.4916,-67.3983,196.01,4.7,mb,,26,1.683,0.86,us,us70006d5z,2019-11-26T12:56:59.040Z,"52km WSW of Colchani, Bolivia",earthquake,8.5,7,0.104,28,reviewed,us,us
2019-11-26T12:14:13.206Z,41.4381,19.4525,10,4.4,mb,,47,1.001,0.97,us,us70006d5t,2019-11-26T13:47:49.040Z,"12km N of Durres, Albania",earthquake,5.4,1.9,0.114,22,reviewed,us,us
2019-11-26T12:00:16.670Z,19.1700001,-155.4166718,37.1,1.82,md,40,174,0.04534,0.12,hv,hv71251396,2019-11-26T12:03:40.730Z,"7km ESE of Pahala, Hawaii",earthquake,0.62,1.12,0.1,4,automatic,hv,hv
2019-11-26T11:58:48.026Z,59.1126,-152.4009,71.7,1.7,ml,,,,0.35,ak,ak019f5y8tso,2019-12-02T21:28:45.928Z,"76km SW of Homer, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-26T11:55:30.000Z,35.7353333,-117.5331667,7.93,1.3,ml,23,93,0.09579,0.13,ci,ci39206976,2019-11-26T11:59:16.506Z,"12km WSW of Searles Valley, CA",earthquake,0.32,0.81,0.202,15,automatic,ci,ci
2019-11-26T11:53:09.340Z,47.8018333,-113.4396667,4.26,1.48,ml,11,232,0.39,0.21,mb,mb80373494,2019-11-26T15:52:51.890Z,"55km ENE of Polson, Montana",earthquake,1.55,3.5,0.374,2,reviewed,mb,mb
2019-11-26T11:46:30.870Z,33.4698333,-116.4226667,11.91,0.96,ml,28,81,0.1258,0.15,ci,ci39206968,2019-11-26T14:53:00.047Z,"24km SSW of La Quinta, CA",earthquake,0.23,0.65,0.163,22,reviewed,ci,ci
2019-11-26T11:45:18.923Z,61.7747,-147.4426,39.5,1.1,ml,,,,0.23,ak,ak019f5y5yro,2019-12-02T21:28:45.234Z,"74km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-11-26T11:37:12.420Z,35.5986667,-117.4435,10.42,1.23,ml,15,114,0.01949,0.18,ci,ci39206960,2019-11-26T14:53:14.024Z,"19km S of Searles Valley, CA",earthquake,0.43,0.57,0.155,11,reviewed,ci,ci
2019-11-26T11:36:14.860Z,35.677,-117.5591667,8.91,0.71,ml,14,118,0.05544,0.11,ci,ci39206952,2019-11-26T14:53:29.026Z,"12km ENE of Ridgecrest, CA",earthquake,0.3,0.62,0.058,8,reviewed,ci,ci
2019-11-26T11:24:54.810Z,60.0286667,-153.097,-0.68,-0.64,ml,4,183,0.03328,0.09,av,av70859419,2019-11-27T20:10:49.030Z,"54km SSW of Redoubt Volcano, Alaska",earthquake,0.38,3.26,0.15,4,reviewed,av,av
2019-11-26T11:23:28.260Z,19.4109993,-155.2806702,0.43,1.98,md,18,53,0.007375,0.09,hv,hv71251331,2019-11-26T11:26:35.900Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.19,0.18,13,automatic,hv,hv
2019-11-26T11:13:47.550Z,33.395,-116.9435,13.71,0.76,ml,26,51,0.07413,0.17,ci,ci39206944,2019-11-26T11:17:16.965Z,"9km WNW of Palomar Observatory, CA",earthquake,0.29,0.76,0.214,16,automatic,ci,ci
2019-11-26T11:12:57.550Z,51.8893333,179.5578333,10.32,1.04,ml,4,319,0.0107,0.12,av,av62109331,2019-12-02T17:52:09.190Z,"7km SSW of Semisopochnoi Island, Alaska",earthquake,1.19,0.66,0.291,4,reviewed,av,av
2019-11-26T11:12:34.040Z,35.6691667,-117.4626667,4.98,1.3,ml,22,86,0.07358,0.19,ci,ci39206936,2019-11-26T14:53:30.027Z,"12km SSW of Searles Valley, CA",earthquake,0.33,0.72,0.175,15,reviewed,ci,ci
2019-11-26T11:07:12.867Z,67.4689,-150.0165,3.3,1,ml,,,,0.39,ak,ak019f5xxtme,2019-12-02T21:29:22.039Z,"24km NNE of Coldfoot, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2019-11-26T11:05:57.534Z,19.241,94.9451,59.76,5.4,mww,,24,2.483,0.92,us,us70006d5e,2019-11-28T14:49:31.150Z,"26km WSW of Thayetmyo, Burma",earthquake,6.6,4.7,0.073,18,reviewed,us,us
2019-11-26T11:00:10.550Z,36.36733333,-97.7065,9.34,1.4,ml,53,56,0.1826641551,0.16,ok,ok2019xdyh,2019-11-26T14:37:09.655Z,"15km ESE of Enid, Oklahoma",earthquake,,2,0.16,16,reviewed,ok,ok
2019-11-26T10:58:54.270Z,36.4856667,-89.5518333,8.42,1.24,md,14,103,0.05381,0.03,nm,nm60095123,2019-11-26T16:58:30.520Z,"11km S of New Madrid, Missouri",earthquake,0.67,0.89,0.045,9,reviewed,nm,nm
2019-11-26T10:57:56.230Z,57.9511,-153.6902,53.1,1.9,ml,,,,0.3,ak,ak019f5xn73r,2019-12-02T21:28:44.286Z,"48km NNE of Larsen Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-11-26T10:56:50.460Z,35.88,-117.6908333,9.14,0.86,ml,10,86,0.07529,0.08,ci,ci39206928,2019-11-26T11:00:23.234Z,"20km ESE of Little Lake, CA",earthquake,0.32,0.8,0.084,7,automatic,ci,ci
2019-11-26T10:46:22.901Z,60.5344,-147.6633,5,3,ml,,,,0.62,ak,ak019f5xkrqa,2019-12-09T21:14:31.350Z,"61km ESE of Whittier, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2019-11-26T10:45:48.397Z,39.1085,-119.7301,9.3,0.6,ml,6,138.63,0.034,0.1203,nn,nn00711693,2019-11-26T18:43:04.135Z,"5km ENE of Indian Hills, Nevada",earthquake,,3.9,0.22,2,reviewed,nn,nn
2019-11-26T10:40:44.310Z,18.3263,-67.3518,19,2.15,md,5,152,0.14,0.47,pr,pr2019330012,2019-11-26T11:56:48.856Z,"10km W of Rincon, Puerto Rico",earthquake,2.32,1.66,0.16,5,reviewed,pr,pr
